0,0,1.000000
0,1,0.275779
0,2,0.384887
0,3,0.501687
0,4,0.396531
0,5,0.493679
0,6,0.437280
0,7,0.271773
0,8,0.326385
0,9,0.232477
0,10,0.374984
0,11,0.308851
0,12,0.503594
0,13,0.465977
0,14,0.456133
0,15,0.228519
0,16,0.296853
0,17,0.316138
0,18,0.274477
0,19,0.307162
0,20,0.275738
0,21,0.304440
0,22,0.256737
0,23,0.136383
0,24,0.273101
0,25,0.185290
0,26,0.233285
0,27,0.267213
0,28,0.359815
0,29,0.246172
0,30,0.269395
0,31,0.259296
0,32,0.370646
0,33,0.271513
0,34,0.353928
0,35,0.378275
0,36,0.193175
0,37,0.266672
0,38,0.335195
0,39,0.223607
0,40,0.148066
0,41,0.247593
0,42,0.240850
0,43,0.312171
0,44,0.190131
0,45,-0.041627
0,46,0.259793
0,47,0.253780
0,48,0.286545
0,49,0.229940
0,50,0.382821
0,51,0.161813
0,52,0.403111
0,53,0.145594
0,54,0.188420
0,55,0.248965
0,56,0.482372
0,57,0.181768
0,58,0.181354
0,59,0.231426
0,60,0.229728
0,61,0.420047
0,62,0.283124
0,63,0.349339
0,64,0.296089
0,65,0.177308
0,66,0.095583
0,67,0.209020
0,68,0.413300
0,69,0.226319
0,70,0.117864
0,71,0.242262
0,72,0.183574
0,73,0.180067
0,74,0.332826
0,75,0.121622
0,76,0.319705
0,77,0.241496
0,78,0.238884
0,79,0.130064
0,80,0.248611
0,81,0.170600
0,82,0.168021
0,83,0.160667
0,84,0.313967
0,85,0.164053
0,86,0.158407
0,87,0.133576
0,88,0.257527
0,89,0.255807
0,90,0.225743
0,91,0.160552
0,92,-0.030033
0,93,0.176387
0,94,0.132261
0,95,0.359228
0,96,0.295831
0,97,0.129931
0,98,0.168086
0,99,0.338328
0,100,0.207374
0,101,0.207426
0,102,0.125753
0,103,0.093222
0,104,0.284729
0,105,0.049744
0,106,0.210066
0,107,0.106179
0,108,0.253906
0,109,0.149360
0,110,0.201397
0,111,-0.073872
0,112,0.193091
0,113,0.239563
0,114,0.101120
0,115,0.279588
0,116,0.268966
0,117,0.101280
0,118,0.079237
0,119,0.227346
0,120,0.059843
0,121,0.124661
0,122,0.067235
0,123,-0.018080
0,124,0.269480
0,125,0.155990
0,126,0.305931
0,127,-0.030046
0,128,0.252118
0,129,0.218664
0,130,0.183747
0,131,-0.121687
0,132,0.073400
0,133,0.189314
0,134,0.238855
0,135,0.023808
0,136,0.127071
0,137,-0.236435
0,138,0.126759
1,1,1.000000
1,2,0.372671
1,3,0.488257
1,4,0.259417
1,5,0.407853
1,6,0.334557
1,7,0.424624
1,8,0.458560
1,9,0.389875
1,10,0.381043
1,11,0.390573
1,12,0.377633
1,13,0.467858
1,14,0.386001
1,15,0.405421
1,16,0.388595
1,17,0.407597
1,18,0.357970
1,19,0.427046
1,20,0.472309
1,21,0.395150
1,22,0.393789
1,23,0.210669
1,24,0.342107
1,25,0.362313
1,26,0.507360
1,27,0.324149
1,28,0.340199
1,29,0.445254
1,30,0.351201
1,31,0.438402
1,32,0.247453
1,33,0.285961
1,34,0.405814
1,35,0.466964
1,36,0.405515
1,37,0.358958
1,38,0.401965
1,39,0.262458
1,40,0.256301
1,41,0.404535
1,42,0.342404
1,43,0.412517
1,44,0.395300
1,45,0.310200
1,46,0.380314
1,47,0.317307
1,48,0.439619
1,49,0.060228
1,50,0.515276
1,51,0.345003
1,52,0.344187
1,53,0.305683
1,54,0.199176
1,55,0.271456
1,56,0.283452
1,57,0.334778
1,58,0.255528
1,59,0.419544
1,60,0.426210
1,61,0.485011
1,62,0.400578
1,63,0.346061
1,64,0.192625
1,65,0.389205
1,66,0.283154
1,67,-0.145721
1,68,0.426685
1,69,0.353623
1,70,0.205255
1,71,0.347948
1,72,0.332463
1,73,0.391172
1,74,0.288260
1,75,0.382575
1,76,0.401597
1,77,0.421540
1,78,0.344358
1,79,0.382362
1,80,0.339663
1,81,0.174108
1,82,0.310496
1,83,0.388705
1,84,0.325311
1,85,0.302794
1,86,-0.272099
1,87,0.310614
1,88,0.366906
1,89,0.352257
1,90,0.299789
1,91,0.237554
1,92,-0.292970
1,93,0.137215
1,94,0.281152
1,95,-0.110129
1,96,0.060102
1,97,0.359119
1,98,0.304451
1,99,0.448733
1,100,0.397724
1,101,0.252857
1,102,0.338192
1,103,0.223615
1,104,-0.159717
1,105,0.389375
1,106,0.315033
1,107,0.238954
1,108,0.225152
1,109,0.279055
1,110,0.290983
1,111,0.186010
1,112,0.326261
1,113,0.347327
1,114,0.394910
1,115,0.481013
1,116,0.316953
1,117,0.351233
1,118,0.205406
1,119,0.355653
1,120,0.147746
1,121,0.289062
1,122,0.276343
1,123,0.091394
1,124,-0.120458
1,125,0.191886
1,126,0.211820
1,127,0.089081
1,128,0.269822
1,129,0.080345
1,130,0.266193
1,131,-0.302092
1,132,0.135240
1,133,0.217694
1,134,0.282136
1,135,-0.224881
1,136,-0.066050
1,137,-0.173051
1,138,0.242760
2,2,1.000000
2,3,0.686955
2,4,0.494713
2,5,0.542642
2,6,0.326860
2,7,0.642665
2,8,0.604379
2,9,0.611458
2,10,0.653138
2,11,0.362336
2,12,0.538173
2,13,0.605936
2,14,0.539012
2,15,0.666365
2,16,0.616004
2,17,0.482942
2,18,0.561241
2,19,0.573070
2,20,0.582666
2,21,0.613894
2,22,0.660249
2,23,0.560957
2,24,0.617182
2,25,0.700589
2,26,0.503253
2,27,0.506234
2,28,0.669465
2,29,0.672366
2,30,0.256727
2,31,0.515741
2,32,0.403768
2,33,0.442319
2,34,0.677161
2,35,0.694128
2,36,0.686457
2,37,0.500599
2,38,0.584052
2,39,0.484662
2,40,0.323118
2,41,0.630700
2,42,0.562375
2,43,0.605533
2,44,0.646590
2,45,0.498567
2,46,0.634472
2,47,0.562068
2,48,0.590315
2,49,-0.060601
2,50,0.570780
2,51,0.649292
2,52,0.468636
2,53,0.553379
2,54,0.523193
2,55,0.492951
2,56,0.423602
2,57,0.648138
2,58,0.581027
2,59,0.659481
2,60,0.627768
2,61,0.634415
2,62,0.559516
2,63,0.339779
2,64,0.541709
2,65,0.621344
2,66,0.630646
2,67,-0.328284
2,68,0.604792
2,69,0.503773
2,70,0.520845
2,71,0.580412
2,72,0.579019
2,73,0.659316
2,74,0.606308
2,75,0.593748
2,76,0.678267
2,77,0.544273
2,78,0.497173
2,79,0.641377
2,80,0.628437
2,81,0.348526
2,82,0.531191
2,83,0.607207
2,84,0.607990
2,85,0.573319
2,86,-0.378571
2,87,0.629354
2,88,0.625597
2,89,0.660000
2,90,0.439339
2,91,0.457456
2,92,-0.487742
2,93,0.265908
2,94,0.545289
2,95,0.100796
2,96,0.147179
2,97,0.595468
2,98,0.537390
2,99,0.636670
2,100,0.593075
2,101,0.560668
2,102,0.435127
2,103,0.552753
2,104,-0.212419
2,105,0.638093
2,106,0.431975
2,107,0.324329
2,108,0.470755
2,109,0.372890
2,110,0.458719
2,111,0.244831
2,112,0.463568
2,113,0.586450
2,114,0.591204
2,115,0.507349
2,116,0.390581
2,117,0.338586
2,118,0.299172
2,119,0.387355
2,120,0.121229
2,121,0.339908
2,122,0.412629
2,123,-0.019134
2,124,-0.137160
2,125,0.362419
2,126,0.336469
2,127,0.248669
2,128,0.372241
2,129,0.151174
2,130,0.062505
2,131,-0.566867
2,132,0.494386
2,133,0.481888
2,134,0.379472
2,135,-0.457875
2,136,0.087527
2,137,-0.464261
2,138,0.461487
3,3,1.000000
3,4,0.624599
3,5,0.667348
3,6,0.474070
3,7,0.755500
3,8,0.693976
3,9,0.587126
3,10,0.700458
3,11,0.544527
3,12,0.689705
3,13,0.667125
3,14,0.652639
3,15,0.711229
3,16,0.719104
3,17,0.652149
3,18,0.634102
3,19,0.670885
3,20,0.694074
3,21,0.741588
3,22,0.752320
3,23,0.558390
3,24,0.711769
3,25,0.743622
3,26,0.653043
3,27,0.644552
3,28,0.731463
3,29,0.717745
3,30,0.296322
3,31,0.651768
3,32,0.512134
3,33,0.593883
3,34,0.799156
3,35,0.790198
3,36,0.733686
3,37,0.653266
3,38,0.620795
3,39,0.548521
3,40,0.377565
3,41,0.733296
3,42,0.695437
3,43,0.715208
3,44,0.729298
3,45,0.436893
3,46,0.760350
3,47,0.603503
3,48,0.714579
3,49,0.049377
3,50,0.740958
3,51,0.641991
3,52,0.568627
3,53,0.554189
3,54,0.594197
3,55,0.531957
3,56,0.569777
3,57,0.689264
3,58,0.604044
3,59,0.739382
3,60,0.687068
3,61,0.736071
3,62,0.691408
3,63,0.447494
3,64,0.557903
3,65,0.655304
3,66,0.678416
3,67,-0.281690
3,68,0.683462
3,69,0.671520
3,70,0.513488
3,71,0.548328
3,72,0.605587
3,73,0.698312
3,74,0.638633
3,75,0.725173
3,76,0.797352
3,77,0.649127
3,78,0.649484
3,79,0.706710
3,80,0.698033
3,81,0.398240
3,82,0.620418
3,83,0.689128
3,84,0.588161
3,85,0.584236
3,86,-0.391946
3,87,0.657156
3,88,0.714227
3,89,0.647045
3,90,0.579157
3,91,0.499520
3,92,-0.580547
3,93,0.258472
3,94,0.637888
3,95,0.101463
3,96,0.134203
3,97,0.670288
3,98,0.608849
3,99,0.676298
3,100,0.687129
